Frames,Timestamp,gne_ratio,pid,qid
1290,6.752185030625417,0.6469376434132464,40,13
1291,6.756495818954248,0.6471442213977703,40,13
1292,6.760806607283079,0.6498505380286052,40,13
1293,6.7651173956119095,0.6574941308356739,40,13
1294,6.76942818394074,0.0,40,13
1295,6.773738972269571,0.0,40,13
1296,6.778049760598402,0.0,40,13
1297,6.782360548927233,0.0,40,13
1298,6.786671337256064,0.0,40,13
1299,6.790982125584896,0.0,40,13
1300,6.795292913913727,0.0,40,13
1301,6.799603702242558,0.0,40,13
1302,6.803914490571389,0.0,40,13
1303,6.80822527890022,0.0,40,13
1304,6.8125360672290505,0.0,40,13
1305,6.816846855557881,0.0,40,13
1306,6.821157643886712,0.0,40,13
1307,6.825468432215543,0.0,40,13
1308,6.829779220544375,0.0,40,13
1309,6.834090008873206,0.0,40,13
1310,6.838400797202037,0.0,40,13
1311,6.842711585530868,0.0,40,13
1312,6.847022373859699,0.0,40,13
1313,6.85133316218853,0.0,40,13
1314,6.8556439505173605,0.0,40,13
1315,6.8599547388461914,0.0,40,13
1316,6.864265527175022,0.0,40,13
1317,6.868576315503853,0.0,40,13
1318,6.872887103832685,0.0,40,13
1319,6.877197892161516,0.0,40,13
1320,6.881508680490347,0.0,40,13
1321,6.885819468819178,0.0,40,13
1322,6.890130257148009,0.0,40,13
1323,6.89444104547684,0.0,40,13
1324,6.898751833805671,0.0,40,13
1325,6.9030626221345015,0.0,40,13
1326,6.907373410463332,0.5512477674354728,40,13
1327,6.911684198792164,0.5774874299458158,40,13
1328,6.915994987120995,0.6043431305040566,40,13
1329,6.920305775449826,0.6209579587805334,40,13
1330,6.924616563778657,0.6180571421154091,40,13
1331,6.928927352107488,0.6038111118204291,40,13
1332,6.933238140436319,0.5839086376442928,40,13
1333,6.93754892876515,0.5556584805452162,40,13
1334,6.941859717093981,0.529343320000299,40,13
1335,6.946170505422812,0.5201531720678124,40,13
1336,6.950481293751643,0.5457385466306228,40,13
1337,6.954792082080474,0.610061046393332,40,13
1338,6.959102870409305,0.6670203398533974,40,13
1339,6.963413658738136,0.6793907893272395,40,13
1340,6.967724447066967,0.6683342038092374,40,13
1341,6.972035235395798,0.6612533409032266,40,13
1342,6.976346023724629,0.6593251059823794,40,13
1343,6.98065681205346,0.6600962854616473,40,13
1344,6.984967600382291,0.6649055706957046,40,13
1345,6.989278388711122,0.679270896523375,40,13
1346,6.993589177039953,0.0,40,13
1347,6.997899965368784,0.0,40,13
1348,7.002210753697615,0.0,40,13
1349,7.006521542026446,0.0,40,13
1350,7.010832330355277,0.0,40,13
1351,7.015143118684108,0.0,40,13
1352,7.019453907012939,0.0,40,13
1353,7.02376469534177,0.0,40,13
1354,7.028075483670601,0.0,40,13
1355,7.032386271999433,0.0,40,13
1356,7.0366970603282635,0.0,40,13
1357,7.041007848657094,0.0,40,13
1358,7.045318636985925,0.0,40,13
1359,7.049629425314756,0.0,40,13
1360,7.053940213643587,0.0,40,13
1361,7.058251001972418,0.0,40,13
1362,7.062561790301249,0.0,40,13
1363,7.06687257863008,0.0,40,13
1364,7.071183366958912,0.0,40,13
1365,7.075494155287743,0.0,40,13
1366,7.0798049436165735,0.0,40,13
1367,7.0841157319454044,0.0,40,13
1368,7.088426520274235,0.0,40,13
1369,7.092737308603066,0.0,40,13
1370,7.097048096931897,0.0,40,13
1371,7.101358885260728,0.0,40,13
1372,7.105669673589559,0.0,40,13
1373,7.10998046191839,0.0,40,13
1374,7.114291250247222,0.0,40,13
1375,7.118602038576053,0.0,40,13
1376,7.122912826904884,0.0,40,13
1377,7.1272236152337145,0.554520198967714,40,13
1378,7.131534403562545,0.5882582845495966,40,13
1379,7.135845191891376,0.6258989403470345,40,13
1380,7.140155980220207,0.652376625102307,40,13
1381,7.144466768549038,0.6565273544712582,40,13
1382,7.148777556877869,0.6490446011553785,40,13
1383,7.153088345206701,0.6363761356792204,40,13
1384,7.157399133535532,0.6124068002439825,40,13
1385,7.161709921864363,0.5861259863579827,40,13
1386,7.166020710193194,0.5748999749321051,40,13
1387,7.170331498522025,0.5969527121486772,40,13
1388,7.1746422868508555,0.6546548942681568,40,13
1389,7.178953075179686,0.7016608109040465,40,13
1390,7.183263863508517,0.7026481538990217,40,13
1391,7.187574651837348,0.6830295256706036,40,13
1392,7.19188544016618,0.6721979084716355,40,13
1393,7.196196228495011,0.6687193011110294,40,13
1394,7.200507016823842,0.670319746465877,40,13
1395,7.204817805152673,0.6772336031406354,40,13
1396,7.209128593481504,0.6897556910593428,40,13
1397,7.213439381810335,0.716911398035392,40,13
1398,7.2177501701391655,0.0,40,13
1399,7.2220609584679964,0.0,40,13
1400,7.226371746796827,0.0,40,13
1401,7.230682535125658,0.0,40,13
1402,7.23499332345449,0.0,40,13
1403,7.239304111783321,0.0,40,13
1404,7.243614900112152,0.0,40,13
1405,7.247925688440983,0.0,40,13
1406,7.252236476769814,0.0,40,13
1407,7.256547265098645,0.0,40,13
1408,7.260858053427476,0.0,40,13
1409,7.2651688417563065,0.0,40,13
1410,7.269479630085137,0.0,40,13
1411,7.273790418413969,0.0,40,13
1412,7.2781012067428,0.0,40,13
1413,7.282411995071631,0.0,40,13
1414,7.286722783400462,0.0,40,13
1415,7.291033571729293,0.0,40,13
1416,7.295344360058124,0.0,40,13
1417,7.299655148386955,0.0,40,13
1418,7.303965936715786,0.0,40,13
1419,7.308276725044617,0.0,40,13
1420,7.312587513373448,0.0,40,13
1421,7.316898301702279,0.0,40,13
1422,7.32120909003111,0.0,40,13
1423,7.325519878359941,0.0,40,13
1424,7.329830666688772,0.0,40,13
1425,7.334141455017603,0.0,40,13
1426,7.338452243346434,0.0,40,13
1427,7.342763031675265,0.0,40,13
1428,7.347073820004096,0.5532878390903312,40,13
1429,7.3513846083329275,0.5962004891915916,40,13
1430,7.355695396661758,0.6464282861047501,40,13
1431,7.360006184990589,0.6841068558864655,40,13
1432,7.36431697331942,0.6947861422197268,40,13
1433,7.368627761648251,0.6918662565662993,40,13
1434,7.372938549977082,0.681106891294005,40,13
1435,7.377249338305913,0.6559375675298086,40,13
1436,7.381560126634744,0.627488423967662,40,13
1437,7.385870914963575,0.6139141047163268,40,13
1438,7.390181703292406,0.6331592562222259,40,13
1439,7.394492491621238,0.6866495794009232,40,13
1440,7.3988032799500685,0.7285359613112183,40,13
1441,7.403114068278899,0.724475330862207,40,13
1442,7.40742485660773,0.7015464242313142,40,13
1443,7.411735644936561,0.6900740811136539,40,13
1444,7.416046433265392,0.6869077810000621,40,13
1445,7.420357221594223,0.6907324484514344,40,13
1446,7.424668009923054,0.7009003772030472,40,13
1447,7.428978798251885,0.7134404818915272,40,13
1448,7.433289586580717,0.7337586236005381,40,13
1449,7.437600374909548,0.7349406978037291,40,13
1450,7.4419111632383785,0.0,40,13
1451,7.4462219515672095,0.0,40,13
1452,7.45053273989604,0.0,40,13
1453,7.454843528224871,0.0,40,13
1454,7.459154316553702,0.0,40,13
1455,7.463465104882533,0.0,40,13
1456,7.467775893211364,0.0,40,13
1457,7.472086681540196,0.0,40,13
1458,7.476397469869027,0.0,40,13
1459,7.480708258197858,0.0,40,13
1460,7.485019046526689,0.0,40,13
1461,7.4893298348555195,0.0,40,13
1462,7.49364062318435,0.0,40,13
1463,7.497951411513181,0.0,40,13
1464,7.502262199842012,0.0,40,13
1465,7.506572988170843,0.0,40,13
1466,7.510883776499674,0.0,40,13
1467,7.515194564828506,0.0,40,13
1468,7.519505353157337,0.0,40,13
1469,7.523816141486168,0.0,40,13
1470,7.528126929814999,0.0,40,13
1471,7.53243771814383,0.0,40,13
1472,7.5367485064726605,0.0,40,13
1473,7.541059294801491,0.0,40,13
1474,7.545370083130322,0.0,40,13
1475,7.549680871459153,0.0,40,13
1476,7.553991659787985,0.0,40,13
1477,7.558302448116816,0.0,40,13
1478,7.562613236445647,0.0,40,13
1479,7.566924024774478,0.5497368979220013,40,13
1480,7.571234813103309,0.600069304003897,40,13
1481,7.57554560143214,0.6588037039293111,40,13
1482,7.5798563897609705,0.703251594877727,40,13
1483,7.5841671780898015,0.7173241465655982,40,13
1484,7.588477966418632,0.7164541872820497,40,13
1485,7.592788754747464,0.7037682445214966,40,13
1486,7.597099543076295,0.6754851399083723,40,13
1487,7.601410331405126,0.6445595084889276,40,13
1488,7.605721119733957,0.6291633971289926,40,13
1489,7.610031908062788,0.6464030105858627,40,13
1490,7.614342696391619,0.7001967962732442,40,13
1491,7.61865348472045,0.7411556162402749,40,13
1492,7.622964273049281,0.738765529257332,40,13
1493,7.6272750613781115,0.7181454232399169,40,13
1494,7.631585849706942,0.70920369469418,40,13
1495,7.635896638035774,0.7080043522989626,40,13
1496,7.640207426364605,0.7138669056474051,40,13
1497,7.644518214693436,0.7254922829219953,40,13
1498,7.648829003022267,0.7375498769058391,40,13
1499,7.653139791351098,0.7564874738380778,40,13
1500,7.657450579679929,0.7458480967155194,40,13
1501,7.66176136800876,0.7375508053296723,40,13
1502,7.666072156337591,0.0,40,13
1503,7.670382944666422,0.0,40,13
1504,7.674693732995253,0.0,40,13
1505,7.679004521324084,0.0,40,13
1506,7.683315309652915,0.0,40,13
1507,7.687626097981746,0.0,40,13
1508,7.691936886310577,0.0,40,13
1509,7.696247674639408,0.0,40,13
1510,7.700558462968239,0.0,40,13
1511,7.70486925129707,0.0,40,13
1512,7.709180039625901,0.0,40,13
1513,7.7134908279547325,0.0,40,13
1514,7.717801616283563,0.0,40,13
1515,7.722112404612394,0.0,40,13
1516,7.726423192941225,0.0,40,13
1517,7.730733981270056,0.0,40,13
1518,7.735044769598887,0.0,40,13
1519,7.739355557927718,0.0,40,13
1520,7.743666346256549,0.0,40,13
1521,7.74797713458538,0.0,40,13
1522,7.752287922914211,0.0,40,13
1523,7.756598711243043,0.0,40,13
1524,7.7609094995718735,0.0,40,13
1525,7.765220287900704,0.0,40,13
1526,7.769531076229535,0.0,40,13
1527,7.773841864558366,0.0,40,13
1528,7.778152652887197,0.0,40,13
1529,7.782463441216028,0.0,40,13
1530,7.786774229544859,0.5408770735677448,40,13
1531,7.79108501787369,0.5954357510129759,40,13
1532,7.795395806202522,0.6580218206915784,40,13
1533,7.799706594531353,0.7046879836598853,40,13
1534,7.8040173828601835,0.7210961504606094,40,13
1535,7.8083281711890145,0.7206453215636875,40,13
1536,7.812638959517845,0.7048376175411578,40,13
1537,7.816949747846676,0.6728878791088893,40,13
1538,7.821260536175507,0.6392403314394162,40,13
1539,7.825571324504338,0.6221042522838013,40,13
1540,7.829882112833169,0.6385653019760538,40,13
1541,7.834192901162001,0.6937761246722223,40,13
1542,7.838503689490832,0.7371817364988273,40,13
1543,7.842814477819663,0.7386281053352206,40,13
1544,7.847125266148494,0.723428296143752,40,13
1545,7.8514360544773245,0.7186645897127816,40,13
1546,7.855746842806155,0.720528513855031,40,13
1547,7.860057631134986,0.7283730371069959,40,13
1548,7.864368419463817,0.7403544783360799,40,13
1549,7.868679207792648,0.7535732676771071,40,13
1550,7.87298999612148,0.7720917403186557,40,13
1551,7.877300784450311,0.7556893489486525,40,13
1552,7.881611572779142,0.7416570435509668,40,13
1553,7.885922361107973,0.7630926919656585,40,13
1554,7.890233149436804,0.0,40,13
1555,7.894543937765635,0.0,40,13
1556,7.8988547260944655,0.0,40,13
1557,7.903165514423296,0.0,40,13
1558,7.907476302752127,0.0,40,13
1559,7.911787091080958,0.0,40,13
1560,7.91609787940979,0.0,40,13
1561,7.920408667738621,0.0,40,13
1562,7.924719456067452,0.0,40,13
1563,7.929030244396283,0.0,40,13
1564,7.933341032725114,0.0,40,13
1565,7.937651821053945,0.0,40,13
1566,7.9419626093827755,0.0,40,13
1567,7.9462733977116065,0.0,40,13
1568,7.950584186040437,0.0,40,13
1569,7.954894974369269,0.0,40,13
1570,7.9592057626981,0.0,40,13
1571,7.963516551026931,0.0,40,13
1572,7.967827339355762,0.0,40,13
1573,7.972138127684593,0.0,40,13
1574,7.976448916013424,0.0,40,13
1575,7.980759704342255,0.0,40,13
1576,7.985070492671086,0.0,40,13
1577,7.9893812809999165,0.0,40,13
1578,7.993692069328748,0.0,40,13
1579,7.998002857657579,0.0,40,13
1580,8.00231364598641,0.0,40,13
1581,8.006624434315242,0.5309698360413343,40,13
1582,8.010935222644072,0.5858946438629395,40,13
1583,8.015246010972902,0.6479480729922505,40,13
1584,8.019556799301734,0.6933121495598631,40,13
1585,8.023867587630566,0.7102312240291627,40,13
1586,8.028178375959396,0.7087916729659574,40,13
1587,8.032489164288226,0.689533768176878,40,13
1588,8.03679995261706,0.6543244728439225,40,13
1589,8.04111074094589,0.6192281235041648,40,13
1590,8.04542152927472,0.6022458037097013,40,13
1591,8.049732317603551,0.6183989558120114,40,13
1592,8.054043105932383,0.6759249147057672,40,13
1593,8.058353894261213,0.7234319635205624,40,13
1594,8.062664682590043,0.7291813422395473,40,13
1595,8.066975470918875,0.7187814839351847,40,13
1596,8.071286259247707,0.7175030153651678,40,13
1597,8.075597047576537,0.7222368370276788,40,13
1598,8.079907835905368,0.7316173959609218,40,13
1599,8.0842186242342,0.7435753750612252,40,13
1600,8.08852941256303,0.7598751964251496,40,13
1601,8.09284020089186,0.77953486855177,40,13
1602,8.097150989220692,0.7634169452897009,40,13
1603,8.101461777549524,0.7482998804249194,40,13
1604,8.105772565878354,0.7659245029869807,40,13
1605,8.110083354207184,0.7904271915519071,40,13
1606,8.114394142536018,0.0,40,13
1607,8.118704930864848,0.0,40,13
1608,8.123015719193678,0.0,40,13
1609,8.12732650752251,0.0,40,13
1610,8.131637295851341,0.0,40,13
1611,8.135948084180171,0.0,40,13
1612,8.140258872509001,0.0,40,13
1613,8.144569660837833,0.0,40,13
1614,8.148880449166665,0.0,40,13
1615,8.153191237495495,0.0,40,13
1616,8.157502025824327,0.0,40,13
1617,8.161812814153159,0.0,40,13
1618,8.166123602481989,0.0,40,13
1619,8.170434390810819,0.0,40,13
1620,8.17474517913965,0.0,40,13
1621,8.179055967468482,0.0,40,13
1622,8.183366755797312,0.0,40,13
1623,8.187677544126142,0.0,40,13
1624,8.191988332454974,0.0,40,13
1625,8.196299120783806,0.0,40,13
1626,8.200609909112636,0.0,40,13
1627,8.204920697441468,0.0,40,13
1628,8.2092314857703,0.0,40,13
1629,8.21354227409913,0.0,40,13
1630,8.21785306242796,0.0,40,13
1631,8.222163850756791,0.0,40,13
1632,8.226474639085623,0.5231426139376152,40,13
1633,8.230785427414453,0.5733998660407963,40,13
1634,8.235096215743285,0.6307101367783738,40,13
1635,8.239407004072117,0.6726421401005918,40,13
1636,8.243717792400947,0.6879029196041385,40,13
1637,8.248028580729777,0.6846423885664175,40,13
1638,8.252339369058609,0.6623283664547822,40,13
1639,8.25665015738744,0.6249471389903887,40,13
1640,8.26096094571627,0.5897990558044536,40,13
1641,8.2652717340451,0.5740907868305323,40,13
1642,8.269582522373932,0.5913752704475868,40,13
1643,8.273893310702764,0.6512967524977756,40,13
1644,8.278204099031594,0.7030091338257173,40,13
1645,8.282514887360426,0.7135809036624277,40,13
1646,8.286825675689258,0.706430127628861,40,13
1647,8.291136464018088,0.7065335593961831,40,13
1648,8.295447252346918,0.7123341781393698,40,13
1649,8.29975804067575,0.7218288405035574,40,13
1650,8.304068829004581,0.7341373209712123,40,13
1651,8.308379617333411,0.7534936372720428,40,13
1652,8.312690405662241,0.776971871412927,40,13
1653,8.317001193991075,0.7676060207884139,40,13
1654,8.321311982319905,0.7557121856757381,40,13
1655,8.325622770648735,0.7696927981833249,40,13
1656,8.329933558977567,0.7900764320278799,40,13
1657,8.334244347306399,0.8188781563590856,40,13
1658,8.338555135635229,0.0,40,13
1659,8.342865923964059,0.0,40,13
1660,8.34717671229289,0.0,40,13
1661,8.351487500621722,0.0,40,13
1662,8.355798288950552,0.0,40,13
1663,8.360109077279384,0.0,40,13
1664,8.364419865608216,0.0,40,13
1665,8.368730653937046,0.0,40,13
1666,8.373041442265876,0.0,40,13
1667,8.377352230594708,0.0,40,13
1668,8.38166301892354,0.0,40,13
1669,8.38597380725237,0.0,40,13
1670,8.3902845955812,0.0,40,13
1671,8.394595383910033,0.0,40,13
1672,8.398906172238863,0.0,40,13
1673,8.403216960567693,0.0,40,13
1674,8.407527748896525,0.0,40,13
1675,8.411838537225357,0.0,40,13
1676,8.416149325554187,0.0,40,13
1677,8.420460113883017,0.0,40,13
1678,8.424770902211849,0.0,40,13
1679,8.42908169054068,0.0,40,13
1680,8.43339247886951,0.0,40,13
1681,8.437703267198343,0.0,40,13
1682,8.442014055527174,0.0,40,13
1683,8.446324843856004,0.5168842852066017,40,13
1684,8.450635632184834,0.5579983952509151,40,13
1685,8.454946420513666,0.6082765060420098,40,13
1686,8.459257208842498,0.6475923028283727,40,13
1687,8.463567997171328,0.6615880139595323,40,13
1688,8.467878785500158,0.6571702806785343,40,13
1689,8.47218957382899,0.6329987620178802,40,13
1690,8.476500362157822,0.5942116546711603,40,13
1691,8.480811150486652,0.5592304141173222,40,13
1692,8.485121938815483,0.5444857089161913,40,13
1693,8.489432727144315,0.5640970264164323,40,13
1694,8.493743515473145,0.6259725937521142,40,13
1695,8.498054303801975,0.6819901423699876,40,13
1696,8.502365092130807,0.6969532420936965,40,13
1697,8.506675880459639,0.6905523969734753,40,13
1698,8.510986668788469,0.6886807810033648,40,13
1699,8.5152974571173,0.6924791104628376,40,13
1700,8.519608245446133,0.7002151704172949,40,13
1701,8.523919033774963,0.7122405864468391,40,13
1702,8.528229822103793,0.7341678931823868,40,13
1703,8.532540610432624,0.7653506147156359,40,13
1704,8.536851398761456,0.7674760504349498,40,13
1705,8.541162187090286,0.7612931917118113,40,13
1706,8.545472975419116,0.7725412311648184,40,13
1707,8.549783763747948,0.7882207084093581,40,13
1708,8.55409455207678,0.8153447916202996,40,13
1709,8.55840534040561,0.839636058780641,40,13
1710,8.562716128734442,0.0,40,13
1711,8.567026917063274,0.0,40,13
1712,8.571337705392104,0.0,40,13
1713,8.575648493720934,0.0,40,13
1714,8.579959282049765,0.0,40,13
1715,8.584270070378597,0.0,40,13
1716,8.588580858707427,0.0,40,13
1717,8.592891647036257,0.0,40,13
1718,8.59720243536509,0.0,40,13
1719,8.601513223693921,0.0,40,13
1720,8.605824012022751,0.0,40,13
1721,8.610134800351583,0.0,40,13
1722,8.614445588680415,0.0,40,13
1723,8.618756377009245,0.0,40,13
1724,8.623067165338075,0.0,40,13
1725,8.627377953666906,0.0,40,13
1726,8.631688741995738,0.0,40,13
1727,8.635999530324568,0.0,40,13
1728,8.6403103186534,0.0,40,13
1729,8.644621106982232,0.0,40,13
1730,8.648931895311062,0.0,40,13
1731,8.653242683639892,0.0,40,13
1732,8.657553471968724,0.0,40,13
1733,8.661864260297556,0.0,40,13
1734,8.666175048626386,0.5124809175882692,40,13
1735,8.670485836955216,0.542558881474429,40,13
1736,8.674796625284047,0.585821651783537,40,13
1737,8.67910741361288,0.6242061602453836,40,13
1738,8.68341820194171,0.6411583071594744,40,13
1739,8.687728990270541,0.637550629841434,40,13
1740,8.692039778599373,0.6144545768735228,40,13
1741,8.696350566928203,0.5759479584280529,40,13
1742,8.700661355257033,0.5400141855840146,40,13
1743,8.704972143585865,0.5247777183466484,40,13
1744,8.709282931914696,0.5461985815922672,40,13
1745,8.713593720243527,0.6094025911279743,40,13
1746,8.717904508572358,0.668121531600228,40,13
1747,8.72221529690119,0.6830767305024517,40,13
1748,8.72652608523002,0.6728262237727772,40,13
1749,8.73083687355885,0.6656394341659589,40,13
1750,8.735147661887682,0.6648448880790692,40,13
1751,8.739458450216514,0.6696509971857972,40,13
1752,8.743769238545344,0.6821659045005849,40,13
1753,8.748080026874174,0.7050189800393201,40,13
1754,8.752390815203006,0.7443433794231927,40,13
1755,8.756701603531837,0.7596329715367715,40,13
1756,8.761012391860667,0.7594011644149674,40,13
1757,8.7653231801895,0.7697649468300802,40,13
1758,8.769633968518331,0.7846197558694211,40,13
1759,8.773944756847161,0.8093966819735997,40,13
1760,8.778255545175991,0.8319196441645538,40,13
1761,8.782566333504823,0.8452801896650909,40,13
1762,8.786877121833655,0.0,40,13
1763,8.791187910162485,0.0,40,13
1764,8.795498698491315,0.0,40,13
1765,8.799809486820148,0.0,40,13
1766,8.804120275148978,0.0,40,13
1767,8.808431063477808,0.0,40,13
1768,8.81274185180664,0.0,40,13
1769,8.817052640135472,0.0,40,13
1770,8.821363428464302,0.0,40,13
1771,8.825674216793132,0.0,40,13
1772,8.829985005121964,0.0,40,13
1773,8.834295793450796,0.0,40,13
1774,8.838606581779626,0.0,40,13
1775,8.842917370108458,0.0,40,13
1776,8.84722815843729,0.0,40,13
1777,8.85153894676612,0.0,40,13
1778,8.85584973509495,0.0,40,13
1779,8.860160523423781,0.0,40,13
1780,8.864471311752613,0.0,40,13
1781,8.868782100081443,0.0,40,13
1782,8.873092888410273,0.0,40,13
1783,8.877403676739107,0.0,40,13
1784,8.881714465067937,0.0,40,13
1785,8.886025253396767,0.5123917280504373,40,13
1786,8.890336041725599,0.5343041615904757,40,13
1787,8.89464683005443,0.573877225871517,40,13
1788,8.89895761838326,0.6128609009581035,40,13
1789,8.90326840671209,0.6340354080628839,40,13
1790,8.907579195040922,0.6350973542410882,40,13
1791,8.911889983369754,0.6168869662111294,40,13
1792,8.916200771698584,0.5812929773505872,40,13
1793,8.920511560027416,0.5449710665020121,40,13
1794,8.924822348356248,0.5283197200568738,40,13
1795,8.929133136685078,0.5497985219398361,40,13
1796,8.933443925013908,0.6112425280641808,40,13
1797,8.93775471334274,0.6649303664149203,40,13
1798,8.942065501671571,0.6718732066206785,40,13
1799,8.946376290000401,0.6543463733205745,40,13
1800,8.950687078329231,0.6408715041307628,40,13
1801,8.954997866658063,0.6355983134275137,40,13
1802,8.959308654986895,0.6383320170060761,40,13
1803,8.963619443315725,0.6518195873990299,40,13
1804,8.967930231644557,0.6769510432593724,40,13
1805,8.972241019973389,0.7206800804410695,40,13
1806,8.976551808302219,0.7454535480715605,40,13
1807,8.980862596631049,0.7479162974290355,40,13
1808,8.98517338495988,0.7612810049016375,40,13
1809,8.989484173288712,0.7784562612784731,40,13
1810,8.993794961617542,0.8014361351327923,40,13
1811,8.998105749946374,0.8214284312720574,40,13
1812,9.002416538275206,0.8335964034521919,40,13
1813,9.006727326604036,0.8428317723241331,40,13
1814,9.011038114932866,0.0,40,13
1815,9.015348903261698,0.0,40,13
1816,9.01965969159053,0.0,40,13
1817,9.02397047991936,0.0,40,13
1818,9.02828126824819,0.0,40,13
1819,9.032592056577021,0.0,40,13
1820,9.036902844905853,0.0,40,13
1821,9.041213633234683,0.0,40,13
1822,9.045524421563515,0.0,40,13
1823,9.049835209892347,0.0,40,13
1824,9.054145998221177,0.0,40,13
1825,9.058456786550007,0.0,40,13
1826,9.062767574878839,0.0,40,13
1827,9.06707836320767,0.0,40,13
1828,9.0713891515365,0.0,40,13
1829,9.07569993986533,0.0,40,13
1830,9.080010728194164,0.0,40,13
1831,9.084321516522994,0.0,40,13
1832,9.088632304851824,0.0,40,13
1833,9.092943093180656,0.0,40,13
1834,9.097253881509488,0.0,40,13
1835,9.101564669838318,0.0,40,13
1836,9.105875458167148,0.5218753597077664,40,13
1837,9.11018624649598,0.5437935263537679,40,13
1838,9.114497034824812,0.5843419494430747,40,13
1839,9.118807823153642,0.6238215339303942,40,13
1840,9.123118611482473,0.645357430876651,40,13
1841,9.127429399811305,0.6477650066483612,40,13
1842,9.131740188140135,0.6328434855923255,40,13
1843,9.136050976468965,0.5997813719225026,40,13
1844,9.140361764797797,0.5636313701816165,40,13
1845,9.144672553126629,0.5455947758032873,40,13
1846,9.148983341455459,0.5664010165592259,40,13
1847,9.153294129784289,0.6253621372042584,40,13
1848,9.157604918113122,0.6728141088351517,40,13
1849,9.161915706441953,0.6735804665976861,40,13
1850,9.166226494770783,0.6520796249671056,40,13
1851,9.170537283099614,0.6364762545053151,40,13
1852,9.174848071428446,0.6299777420546777,40,13
1853,9.179158859757276,0.6326488050651446,40,13
1854,9.183469648086106,0.6468979371285041,40,13
1855,9.187780436414938,0.6742240195064279,40,13
1856,9.19209122474377,0.7156531061595566,40,13
1857,9.1964020130726,0.7403276043572259,40,13
1858,9.200712801401432,0.7428377558841343,40,13
1859,9.205023589730262,0.7570181540579075,40,13
1860,9.209334378059093,0.774615992611528,40,13
1861,9.213645166387924,0.7941896624039855,40,13
1862,9.217955954716755,0.8110978233258073,40,13
1863,9.222266743045587,0.8237683820714682,40,13
1864,9.226577531374417,0.833979741345431,40,13
1865,9.230888319703249,0.8439269074747187,40,13
1866,9.235199108032079,0.0,40,13
1867,9.23950989636091,0.0,40,13
1868,9.24382068468974,0.0,40,13
1869,9.248131473018573,0.0,40,13
1870,9.252442261347403,0.0,40,13
1871,9.256753049676234,0.0,40,13
1872,9.261063838005066,0.0,40,13
1873,9.265374626333896,0.0,40,13
1874,9.269685414662728,0.0,40,13
1875,9.273996202991558,0.0,40,13
1876,9.27830699132039,0.0,40,13
1877,9.28261777964922,0.0,40,13
1878,9.286928567978052,0.0,40,13
1879,9.291239356306882,0.0,40,13
1880,9.295550144635714,0.0,40,13
1881,9.299860932964545,0.0,40,13
1882,9.304171721293375,0.0,40,13
1883,9.308482509622207,0.0,40,13
1884,9.312793297951037,0.0,40,13
1885,9.317104086279869,0.0,40,13
1886,9.321414874608699,0.0,40,13
1887,9.325725662937531,0.5300600995925723,40,13
1888,9.330036451266361,0.5580598888763221,40,13
1889,9.334347239595193,0.6012686684611548,40,13
1890,9.338658027924025,0.6392747969527453,40,13
1891,9.342968816252855,0.6563737413918178,40,13
1892,9.347279604581686,0.6554874944639348,40,13
1893,9.351590392910516,0.640634402377436,40,13
1894,9.355901181239348,0.6092263531177384,40,13
1895,9.360211969568178,0.5748440647103995,40,13
1896,9.36452275789701,0.5574483661361386,40,13
1897,9.36883354622584,0.5764652479586161,40,13
1898,9.373144334554672,0.6325389925017846,40,13
1899,9.377455122883502,0.6768975981262058,40,13
1900,9.381765911212334,0.6756823454607297,40,13
1901,9.386076699541166,0.6547554318425123,40,13
1902,9.390387487869996,0.6414075541835577,40,13
1903,9.394698276198827,0.6373420976289265,40,13
1904,9.399009064527657,0.6420380271865808,40,13
1905,9.40331985285649,0.6574729005508434,40,13
1906,9.40763064118532,0.6849256405031185,40,13
1907,9.411941429514151,0.7223323989700956,40,13
1908,9.416252217842981,0.7413028293573963,40,13
1909,9.420563006171813,0.7399815063236465,40,13
1910,9.424873794500645,0.7500918060971561,40,13
1911,9.429184582829475,0.7626915517670666,40,13
1912,9.433495371158306,0.7789200073408031,40,13
1913,9.437806159487137,0.7954677905786217,40,13
1914,9.442116947815968,0.8106753653776064,40,13
1915,9.446427736144798,0.8233221836444817,40,13
1916,9.45073852447363,0.83473446603179,40,13
1917,9.45504931280246,0.8402222292151712,40,13
1918,9.459360101131292,0.0,40,13
1919,9.463670889460124,0.0,40,13
1920,9.467981677788954,0.0,40,13
1921,9.472292466117786,0.0,40,13
1922,9.476603254446616,0.0,40,13
1923,9.480914042775447,0.0,40,13
1924,9.485224831104277,0.0,40,13
1925,9.48953561943311,0.0,40,13
1926,9.49384640776194,0.0,40,13
1927,9.498157196090771,0.0,40,13
1928,9.502467984419603,0.0,40,13
1929,9.506778772748433,0.0,40,13
1930,9.511089561077265,0.0,40,13
1931,9.515400349406095,0.0,40,13
1932,9.519711137734927,0.0,40,13
1933,9.524021926063757,0.0,40,13
1934,9.528332714392588,0.0,40,13
1935,9.532643502721418,0.0,40,13
1936,9.53695429105025,0.0,40,13
1937,9.541265079379082,0.0,40,13
1938,9.545575867707912,0.523644020165493,40,13
1939,9.549886656036744,0.5579142661751263,40,13
1940,9.554197444365574,0.6039633264699179,40,13
1941,9.558508232694406,0.6406734764441795,40,13
